index,Id Amostra,Ano,Parecer Amostra,Data Coleta,Análise,Valor,Unidade Medida,Parecer Análise
1620,355528,2024,Atenção,2024-02-05 09:00:00.000,Turbidez,0.34,uT,Conforme
1621,355528,2024,Atenção,2024-02-05 09:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1622,355528,2024,Atenção,2024-02-05 09:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1623,355528,2024,Atenção,2024-02-05 09:00:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
1624,355528,2024,Atenção,2024-02-05 09:00:00.000,Alumínio,0.101,mg/L,Conforme
1625,355528,2024,Atenção,2024-02-05 09:00:00.000,Fluoreto,0.24,mg/L,Atenção
1626,355529,2024,Conforme,2024-02-05 14:07:00.000,Cor Aparente,7,uH,Conforme
1627,355529,2024,Conforme,2024-02-05 14:07:00.000,pH,6.6,,Conforme
1628,355529,2024,Conforme,2024-02-05 14:07:00.000,Turbidez,0.42,uT,Conforme
1629,355529,2024,Conforme,2024-02-05 14:07:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1630,355529,2024,Conforme,2024-02-05 14:07:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1631,355529,2024,Conforme,2024-02-05 14:07:00.000,Cloro Residual Livre,1.5,mg/L,Conforme
1632,355529,2024,Conforme,2024-02-05 14:07:00.000,Alumínio,"<0,010",mg/L,Conforme
1633,355529,2024,Conforme,2024-02-05 14:07:00.000,Fluoreto,0.99,mg/L,Conforme
1634,355530,2024,,2024-02-05 09:00:00.000,Bactérias Esporogênicas,34000,UFC/mL,
1635,355530,2024,,2024-02-05 09:00:00.000,DQO,44,mg/L,
1636,355531,2024,,2024-02-05 09:01:00.000,Bactérias Esporogênicas,15,UFC/mL,
1637,355532,2024,,2024-02-05 09:03:00.000,Bactérias Esporogênicas,7,UFC/mL,
1638,355533,2024,,2024-02-05 09:05:00.000,Bactérias Esporogênicas,22,UFC/mL,
1639,355534,2024,,2024-02-05 09:06:00.000,Bactérias Esporogênicas,5,UFC/mL,
1640,355535,2024,,2024-02-05 09:07:00.000,Bactérias Esporogênicas,10,UFC/mL,
1641,355536,2024,,2024-02-05 09:08:00.000,Bactérias Esporogênicas,15,UFC/mL,
1642,355736,2024,,2024-02-05 11:36:25.317,CAAN - Branco Sólidos Suspensos,0,mg/L,
1643,355744,2024,Conforme,2024-02-05 14:09:08.300,Leitura Padrão Turbidez 10 uT,10.1,uT,Conforme
1644,355760,2024,,2024-02-05 14:26:31.117,CAAN - Branco Fluoreto,0,mg/L,
1645,355761,2024,Conforme,2024-02-05 14:26:34.760,"Leitura Padrão Fluoreto 1,00 mg/L",1.08,mg/L,Conforme
1646,355762,2024,Conforme,2024-02-05 14:29:48.680,Leitura Padrão Cor Aparente 10uH,10,uH,Conforme
1647,355763,2024,,2024-02-05 14:29:52.743,CAAN - Branco Cor Aparente,0,uH,
1648,355767,2024,Não Conforme,2024-02-06 15:41:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
1649,355767,2024,Não Conforme,2024-02-06 15:41:00.000,Cor Aparente,43,uH,Não Conforme
1650,355767,2024,Não Conforme,2024-02-06 15:41:00.000,Turbidez,5.6,uT,Não Conforme
1651,355767,2024,Não Conforme,2024-02-06 15:41:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1652,355767,2024,Não Conforme,2024-02-06 15:41:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1653,355768,2024,Conforme,2024-02-06 15:32:00.000,Cloro Residual Livre,2,mg/L,Conforme
1654,355768,2024,Conforme,2024-02-06 15:32:00.000,Cor Aparente,11,uH,Conforme
1655,355768,2024,Conforme,2024-02-06 15:32:00.000,Turbidez,0.94,uT,Conforme
1656,355768,2024,Conforme,2024-02-06 15:32:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1657,355768,2024,Conforme,2024-02-06 15:32:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1658,355769,2024,Conforme,2024-02-06 15:21:00.000,Cloro Residual Livre,2,mg/L,Conforme
1659,355769,2024,Conforme,2024-02-06 15:21:00.000,Cor Aparente,9,uH,Conforme
1660,355769,2024,Conforme,2024-02-06 15:21:00.000,Turbidez,1.07,uT,Conforme
1661,355769,2024,Conforme,2024-02-06 15:21:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1662,355769,2024,Conforme,2024-02-06 15:21:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1663,355770,2024,Conforme,2024-02-06 13:24:00.000,Cloro Residual Livre,2.5,mg/L,Conforme
1664,355770,2024,Conforme,2024-02-06 13:24:00.000,Cor Aparente,7,uH,Conforme
1665,355770,2024,Conforme,2024-02-06 13:24:00.000,Turbidez,0.48,uT,Conforme
1666,355770,2024,Conforme,2024-02-06 13:24:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1667,355770,2024,Conforme,2024-02-06 13:24:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1668,355771,2024,Conforme,2024-02-06 14:04:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
1669,355771,2024,Conforme,2024-02-06 14:04:00.000,Cor Aparente,5,uH,Conforme
1670,355771,2024,Conforme,2024-02-06 14:04:00.000,Turbidez,0.6,uT,Conforme
1671,355771,2024,Conforme,2024-02-06 14:04:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1672,355771,2024,Conforme,2024-02-06 14:04:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1673,355772,2024,Conforme,2024-02-06 15:06:00.000,Cloro Residual Livre,2,mg/L,Conforme
1674,355772,2024,Conforme,2024-02-06 15:06:00.000,Cor Aparente,3,uH,Conforme
1675,355772,2024,Conforme,2024-02-06 15:06:00.000,Turbidez,0.37,uT,Conforme
1676,355772,2024,Conforme,2024-02-06 15:06:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1677,355772,2024,Conforme,2024-02-06 15:06:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1678,355773,2024,Não Conforme,2024-02-07 10:02:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
1679,355773,2024,Não Conforme,2024-02-07 10:02:00.000,Cor Aparente,17,uH,Não Conforme
1680,355773,2024,Não Conforme,2024-02-07 10:02:00.000,Turbidez,1.28,uT,Conforme
1681,355773,2024,Não Conforme,2024-02-07 10:02:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1682,355773,2024,Não Conforme,2024-02-07 10:02:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1683,355774,2024,Conforme,2024-02-07 10:15:00.000,Cloro Residual Livre,2.8,mg/L,Conforme
1684,355774,2024,Conforme,2024-02-07 10:15:00.000,Cor Aparente,13,uH,Conforme
1685,355774,2024,Conforme,2024-02-07 10:15:00.000,pH,6.91,,Conforme
1686,355774,2024,Conforme,2024-02-07 10:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1687,355774,2024,Conforme,2024-02-07 10:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1688,355774,2024,Conforme,2024-02-07 10:15:00.000,Fluoreto,0.65,mg/L,Conforme
1689,355774,2024,Conforme,2024-02-07 10:15:00.000,Bactérias Heterotróficas,50,UFC/mL,Conforme
1690,355775,2024,Não Conforme,2024-02-07 10:15:00.000,Turbidez,1.47,uT,Não Conforme
1691,355776,2024,Não Conforme,2024-02-06 10:17:00.000,Turbidez,1.09,uT,Não Conforme
1692,355777,2024,Atenção,2024-02-06 14:40:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
1693,355777,2024,Atenção,2024-02-06 14:40:00.000,Cor Aparente,4,uH,Conforme
1694,355777,2024,Atenção,2024-02-06 14:40:00.000,pH,6.58,,Conforme
1695,355777,2024,Atenção,2024-02-06 14:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1696,355777,2024,Atenção,2024-02-06 14:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1697,355777,2024,Atenção,2024-02-06 14:40:00.000,Fluoreto,0.59,mg/L,Atenção
1698,355777,2024,Atenção,2024-02-06 14:40:00.000,Bactérias Heterotróficas,2,UFC/mL,Conforme
1699,355778,2024,Conforme,2024-02-06 14:41:00.000,Turbidez,0.19,uT,Conforme
1700,355779,2024,Conforme,2024-02-06 14:42:00.000,Turbidez,0.21,uT,Conforme
1701,355780,2024,Atenção,2024-02-06 14:18:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
1702,355780,2024,Atenção,2024-02-06 14:18:00.000,Cor Aparente,5,uH,Conforme
1703,355780,2024,Atenção,2024-02-06 14:18:00.000,pH,6.67,,Conforme
1704,355780,2024,Atenção,2024-02-06 14:18:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1705,355780,2024,Atenção,2024-02-06 14:18:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1706,355780,2024,Atenção,2024-02-06 14:18:00.000,Fluoreto,0.1,mg/L,Atenção
1707,355780,2024,Atenção,2024-02-06 14:18:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
1708,355781,2024,Conforme,2024-02-06 14:19:00.000,Turbidez,0.27,uT,Conforme
1709,355782,2024,Não Conforme,2024-02-06 14:19:00.000,Turbidez,0.68,uT,Não Conforme
1710,355783,2024,Não Conforme,2024-02-06 14:20:00.000,Turbidez,1.43,uT,Não Conforme
1711,355784,2024,Conforme,2024-02-06 14:21:00.000,Turbidez,0.24,uT,Conforme
1712,355785,2024,Atenção,2024-02-06 13:40:00.000,Cloro Residual Livre,2.9,mg/L,Conforme
1713,355785,2024,Atenção,2024-02-06 13:40:00.000,Cor Aparente,4,uH,Conforme
1714,355785,2024,Atenção,2024-02-06 13:40:00.000,pH,6.55,,Conforme
1715,355785,2024,Atenção,2024-02-06 13:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1716,355785,2024,Atenção,2024-02-06 13:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1717,355785,2024,Atenção,2024-02-06 13:40:00.000,Fluoreto,0.29,mg/L,Atenção
1718,355785,2024,Atenção,2024-02-06 13:40:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
1719,355786,2024,Conforme,2024-02-06 13:41:00.000,Turbidez,0.29,uT,Conforme
1720,355787,2024,Conforme,2024-02-06 13:42:00.000,Turbidez,0.28,uT,Conforme
1721,355788,2024,Conforme,2024-02-06 13:43:00.000,Turbidez,0.31,uT,Conforme
1722,355789,2024,Conforme,2024-02-06 13:43:00.000,Turbidez,0.32,uT,Conforme
1723,355790,2024,Conforme,2024-02-06 13:45:00.000,Turbidez,0.47,uT,Conforme
1724,355791,2024,Conforme,2024-02-06 13:46:00.000,Turbidez,0.22,uT,Conforme
1725,355792,2024,,2024-02-07 10:18:00.000,Turbidez,1.53,uT,
1726,355945,2024,,2024-02-06 08:47:05.060,CAAN - Branco Sólidos Suspensos,0,mg/L,
1727,355947,2024,,2024-02-06 09:53:52.933,CAAN - Branco Sólidos Suspensos,0,mg/L,
1728,355959,2024,Conforme,2024-02-07 11:21:48.097,Cloro Residual Livre,2,mg/L,Conforme
1729,355959,2024,Conforme,2024-02-07 11:21:48.097,Cor Aparente,7,uH,Conforme
1730,355959,2024,Conforme,2024-02-07 11:21:48.097,Turbidez,0.7,uT,Conforme
1731,355959,2024,Conforme,2024-02-07 11:21:48.097,Coliformes Totais,Ausência,A-P/100mL,Conforme
1732,355959,2024,Conforme,2024-02-07 11:21:48.097,Escherichia coli,Ausência,A-P/100mL,Conforme
1733,355960,2024,Conforme,2024-02-07 11:19:00.000,Cloro Residual Livre,1.5,mg/L,Conforme
1734,355960,2024,Conforme,2024-02-07 11:19:00.000,Cor Aparente,5,uH,Conforme
1735,355960,2024,Conforme,2024-02-07 11:19:00.000,Turbidez,0.63,uT,Conforme
1736,355960,2024,Conforme,2024-02-07 11:19:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1737,355960,2024,Conforme,2024-02-07 11:19:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1738,355961,2024,Conforme,2024-02-07 08:10:00.000,Cloro Residual Livre,1,mg/L,Conforme
1739,355961,2024,Conforme,2024-02-07 08:10:00.000,Cor Aparente,<3,uH,Conforme
1740,355961,2024,Conforme,2024-02-07 08:10:00.000,Turbidez,0.3,uT,Conforme
1741,355961,2024,Conforme,2024-02-07 08:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1742,355961,2024,Conforme,2024-02-07 08:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1743,355962,2024,Conforme,2024-02-07 08:45:00.000,Cloro Residual Livre,1.3,mg/L,Conforme
1744,355962,2024,Conforme,2024-02-07 08:45:00.000,Cor Aparente,<3,uH,Conforme
1745,355962,2024,Conforme,2024-02-07 08:45:00.000,Turbidez,0.47,uT,Conforme
1746,355962,2024,Conforme,2024-02-07 08:45:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1747,355962,2024,Conforme,2024-02-07 08:45:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1748,355963,2024,Conforme,2024-02-07 09:10:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
1749,355963,2024,Conforme,2024-02-07 09:10:00.000,Cor Aparente,3,uH,Conforme
1750,355963,2024,Conforme,2024-02-07 09:10:00.000,Turbidez,0.45,uT,Conforme
1751,355963,2024,Conforme,2024-02-07 09:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1752,355963,2024,Conforme,2024-02-07 09:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1753,355964,2024,Conforme,2024-02-07 11:00:00.000,Cloro Residual Livre,2,mg/L,Conforme
1754,355964,2024,Conforme,2024-02-07 11:00:00.000,Cor Aparente,<3,uH,Conforme
1755,355964,2024,Conforme,2024-02-07 11:00:00.000,Turbidez,0.32,uT,Conforme
1756,355964,2024,Conforme,2024-02-07 11:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1757,355964,2024,Conforme,2024-02-07 11:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1758,355965,2024,Conforme,2024-02-07 09:50:00.000,Cloro Residual Livre,2,mg/L,Conforme
1759,355965,2024,Conforme,2024-02-07 09:50:00.000,Cor Aparente,14,uH,Conforme
1760,355965,2024,Conforme,2024-02-07 09:50:00.000,Turbidez,1.04,uT,Conforme
1761,355965,2024,Conforme,2024-02-07 09:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1762,355965,2024,Conforme,2024-02-07 09:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1763,355966,2024,Conforme,2024-02-07 10:13:00.000,Cloro Residual Livre,2.8,mg/L,Conforme
1764,355966,2024,Conforme,2024-02-07 10:13:00.000,Cor Aparente,13,uH,Conforme
1765,355966,2024,Conforme,2024-02-07 10:13:00.000,pH,6.91,N.A,Conforme
1766,355966,2024,Conforme,2024-02-07 10:13:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1767,355966,2024,Conforme,2024-02-07 10:13:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1768,355966,2024,Conforme,2024-02-07 10:13:00.000,Fluoreto,0.65,mg/L,Conforme
1769,355967,2024,Não Conforme,2024-02-07 10:14:00.000,Turbidez,1.47,uT,Não Conforme
1770,355968,2024,Não Conforme,2024-02-07 10:14:00.000,Turbidez,1.09,uT,Não Conforme
1771,355969,2024,Atenção,2024-02-07 10:40:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
1772,355969,2024,Atenção,2024-02-07 10:40:00.000,Cor Aparente,<3,uH,Conforme
1773,355969,2024,Atenção,2024-02-07 10:40:00.000,pH,6.74,N.A,Conforme
1774,355969,2024,Atenção,2024-02-07 10:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1775,355969,2024,Atenção,2024-02-07 10:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1776,355969,2024,Atenção,2024-02-07 10:40:00.000,Fluoreto,0.55,mg/L,Atenção
1777,355970,2024,Conforme,2024-02-07 10:41:00.000,Turbidez,0.21,uT,Conforme
1778,355971,2024,Conforme,2024-02-07 10:43:00.000,Turbidez,0.23,uT,Conforme
1779,355972,2024,Atenção,2024-02-07 08:50:00.000,Cloro Residual Livre,2,mg/L,Conforme
1780,355972,2024,Atenção,2024-02-07 08:50:00.000,Cor Aparente,4,uH,Conforme
1781,355972,2024,Atenção,2024-02-07 08:50:00.000,pH,6.51,N.A,Conforme
1782,355972,2024,Atenção,2024-02-07 08:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1783,355972,2024,Atenção,2024-02-07 08:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1784,355972,2024,Atenção,2024-02-07 08:50:00.000,Fluoreto,0.18,mg/L,Atenção
1785,355973,2024,Conforme,2024-02-07 08:51:00.000,Turbidez,0.32,uT,Conforme
1786,355974,2024,Conforme,2024-02-07 08:51:00.000,Turbidez,0.3,uT,Conforme
1787,355975,2024,Conforme,2024-02-07 08:53:00.000,Turbidez,0.15,uT,Conforme
1788,355976,2024,Conforme,2024-02-07 08:55:00.000,Turbidez,0.21,uT,Conforme
1789,355977,2024,Atenção,2024-02-07 08:20:00.000,Cloro Residual Livre,1.5,mg/L,Conforme
1790,355977,2024,Atenção,2024-02-07 08:20:00.000,Cor Aparente,5,uH,Conforme
1791,355977,2024,Atenção,2024-02-07 08:20:00.000,pH,6.41,N.A,Conforme
1792,355977,2024,Atenção,2024-02-07 08:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1793,355977,2024,Atenção,2024-02-07 08:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1794,355977,2024,Atenção,2024-02-07 08:20:00.000,Fluoreto,0.24,mg/L,Atenção
1795,355978,2024,Conforme,2024-02-07 08:21:00.000,Turbidez,0.3,uT,Conforme
1796,355979,2024,Conforme,2024-02-07 08:22:00.000,Turbidez,0.27,uT,Conforme
1797,355980,2024,Conforme,2024-02-07 08:22:00.000,Turbidez,0.28,uT,Conforme
1798,355981,2024,Conforme,2024-02-07 08:23:00.000,Turbidez,0.32,uT,Conforme
1799,355982,2024,Não Conforme,2024-02-07 08:24:00.000,Turbidez,0.83,uT,Não Conforme
1800,355983,2024,Conforme,2024-02-07 08:25:00.000,Turbidez,0.31,uT,Conforme
1801,355984,2024,,2024-02-07 10:10:00.000,Turbidez,1.53,uT,
1802,355985,2024,Conforme,2024-02-07 09:36:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
1803,355985,2024,Conforme,2024-02-07 09:36:00.000,Cor Aparente,5,uH,Conforme
1804,355985,2024,Conforme,2024-02-07 09:36:00.000,Turbidez,0.44,uT,Conforme
1805,355985,2024,Conforme,2024-02-07 09:36:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1806,355985,2024,Conforme,2024-02-07 09:36:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1807,355986,2024,Conforme,2024-02-07 09:01:00.000,Cloro Residual Livre,2,mg/L,Conforme
1808,355986,2024,Conforme,2024-02-07 09:01:00.000,Cor Aparente,4,uH,Conforme
1809,355986,2024,Conforme,2024-02-07 09:01:00.000,Turbidez,0.45,uT,Conforme
1810,355986,2024,Conforme,2024-02-07 09:01:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1811,355986,2024,Conforme,2024-02-07 09:01:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1812,355987,2024,Conforme,2024-02-07 08:50:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
1813,355987,2024,Conforme,2024-02-07 08:50:00.000,Cor Aparente,11,uH,Conforme
1814,355987,2024,Conforme,2024-02-07 08:50:00.000,Turbidez,0.9,uT,Conforme
1815,355987,2024,Conforme,2024-02-07 08:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1816,355987,2024,Conforme,2024-02-07 08:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1817,355988,2024,Conforme,2024-02-07 08:35:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
1818,355988,2024,Conforme,2024-02-07 08:35:00.000,Cor Aparente,7,uH,Conforme
1819,355988,2024,Conforme,2024-02-07 08:35:00.000,Turbidez,0.67,uT,Conforme
1820,355988,2024,Conforme,2024-02-07 08:35:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1821,355988,2024,Conforme,2024-02-07 08:35:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1822,355989,2024,Conforme,2024-02-07 15:20:00.000,Cloro Residual Livre,2,mg/L,Conforme
1823,355989,2024,Conforme,2024-02-07 15:20:00.000,Cor Aparente,3,uH,Conforme
1824,355989,2024,Conforme,2024-02-07 15:20:00.000,Turbidez,0.54,uT,Conforme
1825,355989,2024,Conforme,2024-02-07 15:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1826,355989,2024,Conforme,2024-02-07 15:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1827,355990,2024,Conforme,2024-02-07 15:01:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
1828,355990,2024,Conforme,2024-02-07 15:01:00.000,Cor Aparente,5,uH,Conforme
1829,355990,2024,Conforme,2024-02-07 15:01:00.000,Turbidez,0.69,uT,Conforme
1830,355990,2024,Conforme,2024-02-07 15:01:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1831,355990,2024,Conforme,2024-02-07 15:01:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1832,355991,2024,Conforme,2024-02-07 09:50:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
1833,355991,2024,Conforme,2024-02-07 09:50:00.000,Cor Aparente,<3,uH,Conforme
1834,355991,2024,Conforme,2024-02-07 09:50:00.000,Turbidez,0.32,uT,Conforme
1835,355991,2024,Conforme,2024-02-07 09:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1836,355991,2024,Conforme,2024-02-07 09:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1837,355992,2024,Conforme,2024-02-07 09:59:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
1838,355992,2024,Conforme,2024-02-07 09:59:00.000,Cor Aparente,4,uH,Conforme
1839,355992,2024,Conforme,2024-02-07 09:59:00.000,Turbidez,0.42,uT,Conforme
1840,355992,2024,Conforme,2024-02-07 09:59:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1841,355992,2024,Conforme,2024-02-07 09:59:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1842,355993,2024,Atenção,2024-02-07 09:25:00.000,pH,6.2,,Conforme
1843,355993,2024,Atenção,2024-02-07 09:25:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
1844,355993,2024,Atenção,2024-02-07 09:25:00.000,Cor Aparente,4,uH,Conforme
1845,355993,2024,Atenção,2024-02-07 09:25:00.000,Turbidez,0.48,uT,Conforme
1846,355993,2024,Atenção,2024-02-07 09:25:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1847,355993,2024,Atenção,2024-02-07 09:25:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1848,355993,2024,Atenção,2024-02-07 09:25:00.000,Fluoreto,0.2,mg/L,Atenção
1849,355995,2024,Conforme,2024-02-07 10:40:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
1850,355995,2024,Conforme,2024-02-07 10:40:00.000,Cor Aparente,4,uH,Conforme
1851,355995,2024,Conforme,2024-02-07 10:40:00.000,pH,6.7,N.A,Conforme
1852,355995,2024,Conforme,2024-02-07 10:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1853,355995,2024,Conforme,2024-02-07 10:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1854,355995,2024,Conforme,2024-02-07 10:40:00.000,Fluoreto,0.66,mg/L,Conforme
1855,355996,2024,Conforme,2024-02-07 10:41:00.000,Turbidez,0.28,uT,Conforme
1856,355997,2024,Conforme,2024-02-07 10:42:00.000,Turbidez,0.37,uT,Conforme
1857,355998,2024,Conforme,2024-02-07 10:43:00.000,Turbidez,0.32,uT,Conforme
1858,355999,2024,Conforme,2024-02-07 10:44:00.000,Turbidez,0.36,uT,Conforme
1859,356000,2024,Conforme,2024-02-07 10:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1860,356000,2024,Conforme,2024-02-07 10:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1861,356000,2024,Conforme,2024-02-07 10:10:00.000,Cloro Residual Livre,1.3,mg/L,Conforme
1862,356001,2024,Atenção,2024-02-07 14:01:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
1863,356001,2024,Atenção,2024-02-07 14:01:00.000,Turbidez,0.68,uT,Conforme
1864,356001,2024,Atenção,2024-02-07 14:01:00.000,Cor Aparente,6,uH,Conforme
1865,356001,2024,Atenção,2024-02-07 14:01:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1866,356001,2024,Atenção,2024-02-07 14:01:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1867,356001,2024,Atenção,2024-02-07 14:01:00.000,pH,7.2,,Conforme
1868,356001,2024,Atenção,2024-02-07 14:01:00.000,Fluoreto,0.37,mg/L,Atenção
1869,356002,2024,Atenção,2024-02-07 14:02:00.000,pH,6.2,,Conforme
1870,356002,2024,Atenção,2024-02-07 14:02:00.000,Cloro Residual Livre,2,mg/L,Conforme
1871,356002,2024,Atenção,2024-02-07 14:02:00.000,Cor Aparente,6,uH,Conforme
1872,356002,2024,Atenção,2024-02-07 14:02:00.000,Turbidez,0.59,uT,Conforme
1873,356002,2024,Atenção,2024-02-07 14:02:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
1874,356002,2024,Atenção,2024-02-07 14:02:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
1875,356002,2024,Atenção,2024-02-07 14:02:00.000,Fluoreto,0.32,mg/L,Atenção
1876,356003,2024,Não Conforme,2024-02-07 09:25:00.000,Fluoreto,0.07,mg/L,Atenção
1877,356003,2024,Não Conforme,2024-02-07 09:25:00.000,Turbidez,8.6,uT,Não Conforme
1878,356004,2024,Conforme,2024-02-06 13:20:56.253,Leitura Padrão Turbidez 10 uT,10.1,uT,Conforme
1879,356005,2024,Conforme,2024-02-06 13:23:51.560,Leitura Padrão Turbidez 10 uT,10.1,uT,Conforme
1880,356006,2024,,2024-02-06 13:34:47.807,CAAN - Branco Fluoreto,0,mg/L,
